domain	programID	programName	datasetID	datasetName	runID	tunedHyperparameters	error
MulticlassClassification	405	svmlight_multiclass	160	molecular-biology-splice	2434	false	0.077324973876698
MulticlassClassification	405	svmlight_multiclass	162	waveform-noise	2435	false	0.327333333333333
MulticlassClassification	405	svmlight_multiclass	163	pima-indians-diabetes	2436	false	0.369565217391304
MulticlassClassification	405	svmlight_multiclass	164	mushroom	2437	false	0.10176446450554
MulticlassClassification	405	svmlight_multiclass	165	isolet	2438	false	0.610647851186658
MulticlassClassification	405	svmlight_multiclass	166	primary-tumor	2439	false	0.911764705882353
MulticlassClassification	405	svmlight_multiclass	167	image	2440	false	0.425238095238095
MulticlassClassification	405	svmlight_multiclass	168	waveform	2441	false	0.375333333333333
MulticlassClassification	405	svmlight_multiclass	169	thyroid-new	2442	false	0.359375
MulticlassClassification	405	svmlight_multiclass	170	page-blocks	2443	false	0.0554202192448234
MulticlassClassification	405	svmlight_multiclass	171	tic-tac-toe	2444	false	0.313588850174216
MulticlassClassification	405	svmlight_multiclass	172	monks-3	2445	false	0.0787037037037037
MulticlassClassification	405	svmlight_multiclass	173	thyroid-hypothyroid	2446	false	0.0379346680716544
MulticlassClassification	405	svmlight_multiclass	174	balance-scale	2447	false	0.245989304812834
MulticlassClassification	405	svmlight_multiclass	175	lenses	2448	false	0.428571428571429
MulticlassClassification	405	svmlight_multiclass	176	iris	2449	false	0.333333333333333
MulticlassClassification	405	svmlight_multiclass	177	trains	2450	false	1.0
MulticlassClassification	405	svmlight_multiclass	178	thyroid-sick	2451	false	0.0617283950617284
MulticlassClassification	405	svmlight_multiclass	179	thyroid-allbp	2452	false	0.0308641975308642
MulticlassClassification	405	svmlight_multiclass	181	breast-cancer	2453	false	0.267441860465116
MulticlassClassification	405	svmlight_multiclass	182	thyroid-allhypo	2454	false	0.0637860082304527
MulticlassClassification	405	svmlight_multiclass	183	lymphography	2455	false	0.636363636363636
MulticlassClassification	405	svmlight_multiclass	184	thyroid-ann	2456	false	0.072928821470245
MulticlassClassification	405	svmlight_multiclass	185	vowel-context	2457	false	0.878787878787879
MulticlassClassification	405	svmlight_multiclass	186	statlog-segment	2458	false	0.396825396825397
MulticlassClassification	405	svmlight_multiclass	187	letter-recognition	2459	false	0.828166666666667
MulticlassClassification	405	svmlight_multiclass	188	heart-disease-va	2460	false	0.7
MulticlassClassification	405	svmlight_multiclass	189	statlog-australian	2461	false	0.314009661835749
MulticlassClassification	405	svmlight_multiclass	190	statlog-satimage	2462	false	0.389
MulticlassClassification	405	svmlight_multiclass	191	monks-1	2463	false	0.347222222222222
MulticlassClassification	405	svmlight_multiclass	192	breast-cancer-wdbc	2464	false	failed
MulticlassClassification	405	svmlight_multiclass	193	thyroid-euthyroid	2465	false	0.100105374077977
MulticlassClassification	405	svmlight_multiclass	194	credit-screening	2466	false	0.328502415458937
MulticlassClassification	405	svmlight_multiclass	196	thyroid-0387	2467	false	0.253633720930233
MulticlassClassification	405	svmlight_multiclass	197	heart-disease-hungarian	2468	false	0.375
MulticlassClassification	405	svmlight_multiclass	198	thyroid-dis	2469	false	0.0133744855967078
MulticlassClassification	405	svmlight_multiclass	199	statlog-shuttle	2470	false	0.172896551724138
MulticlassClassification	405	svmlight_multiclass	200	musk-1	2471	false	0.146853146853147
MulticlassClassification	405	svmlight_multiclass	201	statlog-vehicle	2472	false	0.542553191489362
MulticlassClassification	405	svmlight_multiclass	202	voting-records	2473	false	0.1
MulticlassClassification	405	svmlight_multiclass	203	monks-2	2474	false	0.328703703703704
MulticlassClassification	405	svmlight_multiclass	204	statlog-heart	2475	false	0.469135802469136
MulticlassClassification	405	svmlight_multiclass	205	musk-2	2476	false	0.0747852450732693
MulticlassClassification	405	svmlight_multiclass	206	molecular-biology-promoters	2477	false	0.0625
MulticlassClassification	405	svmlight_multiclass	207	wine	2478	false	0.339622641509434
MulticlassClassification	405	svmlight_multiclass	209	soybean	2479	false	0.696808510638298
MulticlassClassification	405	svmlight_multiclass	210	ionosphere	2480	false	0.314285714285714
MulticlassClassification	405	svmlight_multiclass	211	thyroid-allhyper	2481	false	0.0257201646090535
MulticlassClassification	405	svmlight_multiclass	212	heart-disease-switzerland	2482	false	0.567567567567568
MulticlassClassification	405	svmlight_multiclass	213	connect-4	2483	false	0.477870429762668
MulticlassClassification	405	svmlight_multiclass	215	statlog-german	2485	false	0.313333333333333
MulticlassClassification	405	svmlight_multiclass	216	glass	2486	false	0.75
MulticlassClassification	405	svmlight_multiclass	217	postoperative-patient-data	2487	false	0.185185185185185
MulticlassClassification	405	svmlight_multiclass	218	hayes-roth	2488	false	0.675
MulticlassClassification	405	svmlight_multiclass	219	thyroid-allrep	2489	false	0.0380658436213992
MulticlassClassification	405	svmlight_multiclass	220	chess-krkp	2490	false	0.375391032325339
MulticlassClassification	405	svmlight_multiclass	221	sonar	2491	false	0.483870967741935
MulticlassClassification	405	svmlight_multiclass	222	horse-colic	2492	false	0.283582089552239
MulticlassClassification	405	svmlight_multiclass	223	heart-disease-cleveland	2493	false	0.428571428571429
MulticlassClassification	405	svmlight_multiclass	224	chess-krk	2494	false	0.968516098372342
MulticlassClassification	405	svmlight_multiclass	225	breast-cancer-wisconsin	2495	false	0.685714285714286
MulticlassClassification	405	svmlight_multiclass	226	flags	2496	false	0.586206896551724
MulticlassClassification	405	svmlight_multiclass	228	lung-cancer	2497	false	0.8
MulticlassClassification	405	svmlight_multiclass	322	jake-lungcancer-copy	2499	false	0.8
MulticlassClassification	405	svmlight_multiclass	324	sample-dataset	2500	false	0.5
MulticlassClassification	405	svmlight_multiclass	326	sample-dataset2	2501	false	0.5
MulticlassClassification	405	svmlight_multiclass	345	jakefootball	2502	false	0.581818181818182
BinaryClassification	405	svmlight_multiclass	365	Dexter_train	2503	false	failed
SequenceTagging	56	crfpp	229	sequence-conll-sample	2505	false	0.4286
SequenceTagging	56	crfpp	319	ner-conll2003-eng	2507	false	0.2232
SequenceTagging	56	crfpp	320	ner-conll2003-deu	2508	false	0.5432
MulticlassClassification	414	IB1_weka_nominal	154	multiclass-sample	2509	false	0.5
MulticlassClassification	415	LogitBoost_weka_nominal	154	multiclass-sample	2510	false	0.5
MulticlassClassification	416	RBFNetwork_weka_nominal	154	multiclass-sample	2511	false	1.0
Regression	419	LinearRegression_weka_numeric	152	regression-sample	2514	false	2.753125
Regression	420	MultiScheme_weka_numeric	152	regression-sample	2515	false	2.753125
MulticlassClassification	421	SMO_weka_nominal	154	multiclass-sample	2516	false	0.5
MulticlassClassification	422	AdaBoostM1_weka_nominal	154	multiclass-sample	2517	false	0.5
Regression	423	RBFNetwork_weka_numeric	152	regression-sample	2518	false	0.839429894454643
MulticlassClassification	425	ClassificationViaClustering_weka_nominal	154	multiclass-sample	2520	false	1.0
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	154	multiclass-sample	2522	false	0.5
MulticlassClassification	428	DecisionStump_weka_nominal	154	multiclass-sample	2523	false	0.5
Regression	429	RandomSubSpace_weka_numeric	152	regression-sample	2524	false	2.81586419753086
MulticlassClassification	430	JRip_weka_nominal	154	multiclass-sample	2525	false	1.0
MulticlassClassification	431	MultilayerPerceptron_weka_nominal	154	multiclass-sample	2526	false	0.5
MulticlassClassification	432	HyperPipes_weka_nominal	154	multiclass-sample	2527	false	0.5
MulticlassClassification	433	ZeroR_weka_nominal	154	multiclass-sample	2528	false	1.0
Regression	435	REPTree_weka_numeric	152	regression-sample	2530	false	2.81586419753086
Regression	436	ConjunctiveRule_weka_numeric	152	regression-sample	2531	false	2.82277777777778
Regression	439	SimpleLinearRegression_weka_numeric	152	regression-sample	2534	false	0.512222222222222
MulticlassClassification	440	FLR_weka_nominal	154	multiclass-sample	2535	false	0.5
Regression	441	AdditiveRegression_weka_numeric	152	regression-sample	2536	false	0.289963427644117
MulticlassClassification	443	PART_weka_nominal	154	multiclass-sample	2538	false	1.0
MulticlassClassification	444	MultiClassClassifier_weka_nominal	154	multiclass-sample	2539	false	0.5
MulticlassClassification	445	FT_weka_nominal	154	multiclass-sample	2540	false	1.0
Regression	446	ZeroR_weka_numeric	152	regression-sample	2541	false	2.753125
Regression	448	IBk_weka_numeric	152	regression-sample	2543	false	0.29
Regression	449	DecisionStump_weka_numeric	152	regression-sample	2544	false	4.545
MulticlassClassification	450	J48graft_weka_nominal	154	multiclass-sample	2545	false	1.0
MulticlassClassification	452	DMNBtext_weka_nominal	154	multiclass-sample	2547	false	0.5
Regression	454	RegressionByDiscretization_weka_numeric	152	regression-sample	2549	false	2.753125
MulticlassClassification	455	RacedIncrementalLogitBoost_weka_nominal	154	multiclass-sample	2550	false	1.0
MulticlassClassification	456	OneR_weka_nominal	154	multiclass-sample	2551	false	1.0
MulticlassClassification	457	NBTree_weka_nominal	154	multiclass-sample	2552	false	1.0
MulticlassClassification	459	BayesNet_weka_nominal	154	multiclass-sample	2553	false	0.5
Regression	460	KStar_weka_numeric	152	regression-sample	2554	false	0.506261618755559
MulticlassClassification	463	MultiScheme_weka_nominal	154	multiclass-sample	2557	false	1.0
MulticlassClassification	464	KStar_weka_nominal	154	multiclass-sample	2558	false	0.5
MulticlassClassification	466	IBk_weka_nominal	154	multiclass-sample	2560	false	0.5
MulticlassClassification	467	RandomTree_weka_nominal	154	multiclass-sample	2561	false	0.5
MulticlassClassification	468	ClassificationViaRegression_weka_nominal	154	multiclass-sample	2562	false	1.0
MulticlassClassification	469	FilteredClassifier_weka_nominal	154	multiclass-sample	2563	false	1.0
MulticlassClassification	471	RotationForest_weka_nominal	154	multiclass-sample	2565	false	1.0
Regression	472	IsotonicRegression_weka_numeric	152	regression-sample	2566	false	0.512222222222222
MulticlassClassification	473	AttributeSelectedClassifier_weka_nominal	154	multiclass-sample	2567	false	1.0
MulticlassClassification	474	ThresholdSelector_weka_nominal	154	multiclass-sample	2568	false	1.0
MulticlassClassification	475	DecisionTable_weka_nominal	154	multiclass-sample	2569	false	1.0
MulticlassClassification	476	EnsembleSelection_weka_nominal	154	multiclass-sample	2570	false	1.0
MulticlassClassification	477	J48_weka_nominal	154	multiclass-sample	2571	false	1.0
MulticlassClassification	478	ConjunctiveRule_weka_nominal	154	multiclass-sample	2572	false	1.0
MulticlassClassification	479	VotedPerceptron_weka_nominal	154	multiclass-sample	2573	false	1.0
MulticlassClassification	480	Logistic_weka_nominal	154	multiclass-sample	2574	false	0.5
Regression	481	LWL_weka_numeric	152	regression-sample	2575	false	4.54499999999658
Regression	483	DecisionTable_weka_numeric	152	regression-sample	2577	false	0.512222222222222
MulticlassClassification	484	REPTree_weka_nominal	154	multiclass-sample	2578	false	1.0
MulticlassClassification	485	OrdinalClassClassifier_weka_nominal	154	multiclass-sample	2579	false	1.0
Regression	486	GaussianProcesses_weka_numeric	152	regression-sample	2580	false	1.59373101297071
MulticlassClassification	487	LWL_weka_nominal	154	multiclass-sample	2581	false	0.5
Regression	488	MultilayerPerceptron_weka_numeric	152	regression-sample	2582	false	0.873981612515619
MulticlassClassification	489	Vote_weka_nominal	154	multiclass-sample	2583	false	1.0
MulticlassClassification	490	Ridor_weka_nominal	154	multiclass-sample	2584	false	1.0
MulticlassClassification	491	VFI_weka_nominal	154	multiclass-sample	2585	false	0.5
Regression	494	Bagging_weka_numeric	152	regression-sample	2588	false	2.73001111111111
Regression	495	Vote_weka_numeric	152	regression-sample	2589	false	2.753125
Regression	497	EnsembleSelection_weka_numeric	152	regression-sample	2591	false	2.72944444444444
MulticlassClassification	498	ADTree_weka_nominal	154	multiclass-sample	2592	false	0.5
BinaryClassification	427	BayesianLogisticRegression_weka_nominal	153	binary-sample	2593	false	0.0
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	155	shuttle-landing-control	2594	false	0.75
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	157	annealing	2595	false	0.266666666666667
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	159	hepatitis	2596	false	0.130434782608696
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	160	molecular-biology-splice	2597	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	162	waveform-noise	2598	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	163	pima-indians-diabetes	2599	false	0.373913043478261
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	164	mushroom	2600	false	0.0
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	165	isolet	2601	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	166	primary-tumor	2602	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	167	image	2603	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	168	waveform	2604	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	169	thyroid-new	2605	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	170	page-blocks	2606	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	171	tic-tac-toe	2607	false	0.0209059233449477
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	172	monks-3	2608	false	0.0277777777777778
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	173	thyroid-hypothyroid	2609	false	0.0305584826132771
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	174	balance-scale	2610	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	175	lenses	2611	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	176	iris	2612	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	177	trains	2613	false	0.333333333333333
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	178	thyroid-sick	2614	false	0.0617283950617284
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	179	thyroid-allbp	2615	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	181	breast-cancer	2616	false	0.27906976744186
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	182	thyroid-allhypo	2617	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	183	lymphography	2618	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	184	thyroid-ann	2619	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	185	vowel-context	2620	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	186	statlog-segment	2621	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	187	letter-recognition	2622	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	188	heart-disease-va	2623	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	189	statlog-australian	2624	false	0.333333333333333
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	190	statlog-satimage	2625	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	191	monks-1	2626	false	0.287037037037037
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	192	breast-cancer-wdbc	2627	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	193	thyroid-euthyroid	2628	false	0.100105374077977
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	194	credit-screening	2629	false	0.338164251207729
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	196	thyroid-0387	2630	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	197	heart-disease-hungarian	2631	false	0.375
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	198	thyroid-dis	2632	false	0.0133744855967078
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	199	statlog-shuttle	2633	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	200	musk-1	2634	false	0.153846153846154
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	201	statlog-vehicle	2635	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	202	voting-records	2636	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	203	monks-2	2637	false	0.386574074074074
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	204	statlog-heart	2638	false	0.481481481481481
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	205	musk-2	2639	false	0.0798383021728146
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	206	molecular-biology-promoters	2640	false	0.1875
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	207	wine	2641	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	209	soybean	2642	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	210	ionosphere	2643	false	0.19047619047619
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	211	thyroid-allhyper	2644	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	212	heart-disease-switzerland	2645	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	213	connect-4	2646	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	214	breast-cancer-wpbc	2647	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	215	statlog-german	2648	false	0.313333333333333
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	216	glass	2649	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	217	postoperative-patient-data	2650	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	218	hayes-roth	2651	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	219	thyroid-allrep	2652	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	220	chess-krkp	2653	false	0.0521376433785193
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	221	sonar	2654	false	0.354838709677419
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	222	horse-colic	2655	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	223	heart-disease-cleveland	2656	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	224	chess-krk	2657	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	225	breast-cancer-wisconsin	2658	false	0.0476190476190476
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	226	flags	2659	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	228	lung-cancer	2660	false	failed
BinaryClassification	427	BayesianLogisticRegression_weka_nominal	237	svmlight-example1	2661	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	322	jake-lungcancer-copy	2662	false	failed
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	324	sample-dataset	2663	false	0.5
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	326	sample-dataset2	2664	false	0.5
MulticlassClassification	427	BayesianLogisticRegression_weka_nominal	345	jakefootball	2665	false	failed
BinaryClassification	427	BayesianLogisticRegression_weka_nominal	365	Dexter_train	2666	false	0.2
BinaryClassification	459	BayesNet_weka_nominal	153	binary-sample	2667	false	0.0
MulticlassClassification	459	BayesNet_weka_nominal	155	shuttle-landing-control	2668	false	0.75
MulticlassClassification	459	BayesNet_weka_nominal	157	annealing	2669	false	0.0
MulticlassClassification	459	BayesNet_weka_nominal	159	hepatitis	2670	false	0.195652173913043
MulticlassClassification	459	BayesNet_weka_nominal	160	molecular-biology-splice	2671	false	0.0407523510971787
MulticlassClassification	459	BayesNet_weka_nominal	162	waveform-noise	2672	false	0.191333333333333
MulticlassClassification	459	BayesNet_weka_nominal	163	pima-indians-diabetes	2673	false	0.230434782608696
MulticlassClassification	459	BayesNet_weka_nominal	164	mushroom	2674	false	0.0623717685679114
MulticlassClassification	459	BayesNet_weka_nominal	165	isolet	2675	false	failed
MulticlassClassification	459	BayesNet_weka_nominal	166	primary-tumor	2676	false	0.647058823529412
MulticlassClassification	459	BayesNet_weka_nominal	167	image	2677	false	0.104285714285714
MulticlassClassification	459	BayesNet_weka_nominal	168	waveform	2678	false	0.198
MulticlassClassification	459	BayesNet_weka_nominal	169	thyroid-new	2679	false	0.09375
MulticlassClassification	459	BayesNet_weka_nominal	170	page-blocks	2680	false	0.0578562728380024
MulticlassClassification	459	BayesNet_weka_nominal	171	tic-tac-toe	2681	false	0.348432055749129
MulticlassClassification	459	BayesNet_weka_nominal	172	monks-3	2682	false	0.0277777777777778
MulticlassClassification	459	BayesNet_weka_nominal	173	thyroid-hypothyroid	2683	false	0.0221285563751317
MulticlassClassification	459	BayesNet_weka_nominal	174	balance-scale	2684	false	0.219251336898396
MulticlassClassification	459	BayesNet_weka_nominal	175	lenses	2685	false	0.571428571428571
MulticlassClassification	459	BayesNet_weka_nominal	176	iris	2686	false	0.111111111111111
MulticlassClassification	459	BayesNet_weka_nominal	177	trains	2687	false	0.333333333333333
MulticlassClassification	459	BayesNet_weka_nominal	178	thyroid-sick	2688	false	0.0380658436213992
MulticlassClassification	459	BayesNet_weka_nominal	179	thyroid-allbp	2689	false	0.0432098765432099
MulticlassClassification	459	BayesNet_weka_nominal	181	breast-cancer	2690	false	0.27906976744186
MulticlassClassification	459	BayesNet_weka_nominal	182	thyroid-allhypo	2691	false	0.0102880658436214
MulticlassClassification	459	BayesNet_weka_nominal	183	lymphography	2692	false	0.181818181818182
MulticlassClassification	459	BayesNet_weka_nominal	184	thyroid-ann	2693	false	0.0236289381563594
MulticlassClassification	459	BayesNet_weka_nominal	185	vowel-context	2694	false	0.38047138047138
MulticlassClassification	459	BayesNet_weka_nominal	186	statlog-segment	2695	false	0.088023088023088
MulticlassClassification	459	BayesNet_weka_nominal	187	letter-recognition	2696	false	0.259833333333333
MulticlassClassification	459	BayesNet_weka_nominal	188	heart-disease-va	2697	false	0.816666666666667
MulticlassClassification	459	BayesNet_weka_nominal	189	statlog-australian	2698	false	0.120772946859903
MulticlassClassification	459	BayesNet_weka_nominal	190	statlog-satimage	2699	false	0.185
MulticlassClassification	459	BayesNet_weka_nominal	191	monks-1	2700	false	0.25
MulticlassClassification	459	BayesNet_weka_nominal	192	breast-cancer-wdbc	2701	false	1.0
MulticlassClassification	459	BayesNet_weka_nominal	193	thyroid-euthyroid	2702	false	0.0432033719704953
MulticlassClassification	459	BayesNet_weka_nominal	194	credit-screening	2703	false	0.140096618357488
MulticlassClassification	459	BayesNet_weka_nominal	196	thyroid-0387	2704	false	0.137354651162791
MulticlassClassification	459	BayesNet_weka_nominal	197	heart-disease-hungarian	2705	false	0.181818181818182
MulticlassClassification	459	BayesNet_weka_nominal	198	thyroid-dis	2706	false	0.0288065843621399
MulticlassClassification	459	BayesNet_weka_nominal	199	statlog-shuttle	2707	false	0.00524137931034483
MulticlassClassification	459	BayesNet_weka_nominal	200	musk-1	2708	false	0.223776223776224
MulticlassClassification	459	BayesNet_weka_nominal	201	statlog-vehicle	2709	false	0.563829787234043
MulticlassClassification	459	BayesNet_weka_nominal	202	voting-records	2710	false	failed
MulticlassClassification	459	BayesNet_weka_nominal	203	monks-2	2711	false	0.328703703703704
MulticlassClassification	459	BayesNet_weka_nominal	204	statlog-heart	2712	false	0.160493827160494
MulticlassClassification	459	BayesNet_weka_nominal	205	musk-2	2713	false	0.100050530570995
MulticlassClassification	459	BayesNet_weka_nominal	206	molecular-biology-promoters	2714	false	0.0625
MulticlassClassification	459	BayesNet_weka_nominal	207	wine	2715	false	0.0377358490566038
MulticlassClassification	459	BayesNet_weka_nominal	209	soybean	2716	false	0.0851063829787234
MulticlassClassification	459	BayesNet_weka_nominal	210	ionosphere	2717	false	0.133333333333333
MulticlassClassification	459	BayesNet_weka_nominal	211	thyroid-allhyper	2718	false	0.0257201646090535
MulticlassClassification	459	BayesNet_weka_nominal	212	heart-disease-switzerland	2719	false	0.540540540540541
MulticlassClassification	459	BayesNet_weka_nominal	213	connect-4	2720	false	0.279518428973208
MulticlassClassification	459	BayesNet_weka_nominal	214	breast-cancer-wpbc	2721	false	0.586206896551724
MulticlassClassification	459	BayesNet_weka_nominal	215	statlog-german	2722	false	0.29
MulticlassClassification	459	BayesNet_weka_nominal	216	glass	2723	false	0.3125
MulticlassClassification	459	BayesNet_weka_nominal	217	postoperative-patient-data	2724	false	0.185185185185185
MulticlassClassification	459	BayesNet_weka_nominal	218	hayes-roth	2725	false	0.35
MulticlassClassification	459	BayesNet_weka_nominal	219	thyroid-allrep	2726	false	0.01440329218107
MulticlassClassification	459	BayesNet_weka_nominal	220	chess-krkp	2727	false	0.105318039624609
MulticlassClassification	459	BayesNet_weka_nominal	221	sonar	2728	false	0.193548387096774
MulticlassClassification	459	BayesNet_weka_nominal	222	horse-colic	2729	false	0.298507462686567
MulticlassClassification	459	BayesNet_weka_nominal	223	heart-disease-cleveland	2730	false	0.384615384615385
MulticlassClassification	459	BayesNet_weka_nominal	224	chess-krk	2731	false	0.633836283711536
MulticlassClassification	459	BayesNet_weka_nominal	225	breast-cancer-wisconsin	2732	false	0.0476190476190476
MulticlassClassification	459	BayesNet_weka_nominal	226	flags	2733	false	0.344827586206897
MulticlassClassification	459	BayesNet_weka_nominal	228	lung-cancer	2734	false	0.8
BinaryClassification	459	BayesNet_weka_nominal	237	svmlight-example1	2735	false	failed
MulticlassClassification	459	BayesNet_weka_nominal	322	jake-lungcancer-copy	2736	false	0.8
MulticlassClassification	459	BayesNet_weka_nominal	324	sample-dataset	2737	false	0.5
MulticlassClassification	459	BayesNet_weka_nominal	326	sample-dataset2	2738	false	0.5
MulticlassClassification	459	BayesNet_weka_nominal	345	jakefootball	2739	false	0.545454545454545
BinaryClassification	459	BayesNet_weka_nominal	365	Dexter_train	2740	false	failed
BinaryClassification	452	DMNBtext_weka_nominal	153	binary-sample	2741	false	0.0
MulticlassClassification	452	DMNBtext_weka_nominal	155	shuttle-landing-control	2742	false	0.75
MulticlassClassification	452	DMNBtext_weka_nominal	157	annealing	2743	false	0.0
MulticlassClassification	452	DMNBtext_weka_nominal	159	hepatitis	2744	false	0.152173913043478
MulticlassClassification	452	DMNBtext_weka_nominal	160	molecular-biology-splice	2745	false	failed
MulticlassClassification	452	DMNBtext_weka_nominal	162	waveform-noise	2746	false	failed
MulticlassClassification	452	DMNBtext_weka_nominal	163	pima-indians-diabetes	2747	false	0.369565217391304
MulticlassClassification	452	DMNBtext_weka_nominal	164	mushroom	2748	false	0.0361099712761592
MulticlassClassification	452	DMNBtext_weka_nominal	165	isolet	2749	false	failed
MulticlassClassification	452	DMNBtext_weka_nominal	166	primary-tumor	2750	false	failed
MulticlassClassification	452	DMNBtext_weka_nominal	167	image	2751	false	failed
MulticlassClassification	452	DMNBtext_weka_nominal	168	waveform	2752	false	failed
MulticlassClassification	452	DMNBtext_weka_nominal	169	thyroid-new	2753	false	failed
MulticlassClassification	452	DMNBtext_weka_nominal	170	page-blocks	2754	false	failed
MulticlassClassification	452	DMNBtext_weka_nominal	171	tic-tac-toe	2755	false	0.644599303135889
MulticlassClassification	452	DMNBtext_weka_nominal	172	monks-3	2756	false	0.0277777777777778
MulticlassClassification	452	DMNBtext_weka_nominal	173	thyroid-hypothyroid	2757	false	0.0484720758693361
MulticlassClassification	452	DMNBtext_weka_nominal	174	balance-scale	2758	false	failed
MulticlassClassification	452	DMNBtext_weka_nominal	175	lenses	2759	false	failed
MulticlassClassification	452	DMNBtext_weka_nominal	176	iris	2760	false	failed
MulticlassClassification	452	DMNBtext_weka_nominal	177	trains	2761	false	0.333333333333333
MulticlassClassification	452	DMNBtext_weka_nominal	178	thyroid-sick	2762	false	0.0596707818930041
MulticlassClassification	452	DMNBtext_weka_nominal	179	thyroid-allbp	2763	false	failed
MulticlassClassification	452	DMNBtext_weka_nominal	181	breast-cancer	2764	false	0.732558139534884
MulticlassClassification	452	DMNBtext_weka_nominal	182	thyroid-allhypo	2765	false	failed
MulticlassClassification	452	DMNBtext_weka_nominal	183	lymphography	2766	false	failed
MulticlassClassification	452	DMNBtext_weka_nominal	184	thyroid-ann	2767	false	failed
MulticlassClassification	452	DMNBtext_weka_nominal	185	vowel-context	2768	false	failed
